1735,6612,6046
2540,1489,3134
4379,2762,8323
3748,6019,3383
2236,6433,826
34,1901,999
9734,4208,3244
4156,2926,2427
548,1374,3819
3815,8633,8675
6395,3779,6505
7473,8260,7720
4190,1927,1397
4001,1168,326
1336,2375,24
2336,3524,2328
1344,6795,1040
5188,8118,962
5857,5459,6638
3017,3476,374
2855,2938,2535
9161,5974,4161
9617,2849,9742
3504,2258,2952
9522,7248,2421
1058,7777,3189
6355,5402,2736
1964,9297,7759
5461,3843,6921
3125,927,4230
1622,6185,5923
5026,7192,3012
50,3479,1960
4859,4470,4127
5974,2241,4891
53,5582,7386
8410,6179,9496
2189,64,5581
6287,9476,3966
308,7833,435
3594,4824,8213
3299,5362,2717
4148,9818,832
5768,3597,3337
3257,3782,8308
7650,9600,3209
709,7043,7752
8624,4330,515
3286,9794,5597
4232,4213,9303
7751,5619,4627
9715,7846,3449
40,7488,1613
7006,1366,5927
1349,4784,9164
1962,2609,4525
9461,5905,9152
290,9678,1727
3692,6066,4565
2320,6063,6991
6461,4577,2629
392,8941,2124
4988,8542,9512
7327,504,3044
6711,1704,19
1332,6611,4943
1393,2712,8559
2640,9058,6907
2161,419,5505
8429,9505,3338
7321,3772,8330
2214,1656,8582
3710,7766,3131
1800,7639,6286
9832,9537,3495
7552,299,5624
8192,3689,2136
8038,2816,1002
6367,3634,1461
33,1614,6392
606,2644,928
9653,5265,2410
7987,5185,6201
4566,3080,6073
5512,145,8083
2663,2730,6818
1393,161,2362
6652,2874,7035
8381,4244,3276
1594,1692,9054
935,4695,304
8627,6295,2139
8182,9889,5484
5661,1938,3359
9749,2117,9599
7995,1707,1324
2996,5730,3834
98,3795,3324
3898,9980,555
1985,588,7976
2669,5052,2271
8142,3403,3722
435,677,6604
2207,9877,2830
5133,2358,7288
8385,5426,4402
7845,2867,8649
5717,665,9569
2863,6332,2781
3387,8476,6534
3763,1344,282
9408,6988,4337
7331,2638,6038
6117,8040,6695
3235,2249,8750
8958,2581,7121
3074,9368,4981
1872,3805,6703
4354,8752,7795
5106,1031,4734
4006,1110,6630
2149,5159,2510
7696,5797,6380
8002,9846,7264
3789,1647,5434
3425,7529,7067
8958,6697,5270
643,654,6519
533,3203,5594
9875,9459,1857
1371,968,4603
854,1495,8636
6697,5034,1264
557,1883,8779
2054,9961,9232
8025,9053,7626
7938,1778,8297
7420,8223,4773
2518,2476,5523
581,9716,3151
9906,8060,7471
3837,5681,2089
3148,3480,6180
7815,4320,8508
3666,6924,475
4325,4068,9883
4929,2344,2157
8742,3321,8047
7076,7795,8207
9908,9084,6682
4996,8808,3412
2440,9829,9953
730,9907,5865
2990,6219,3339
4835,4473,2854
7881,2216,6280
5278,6247,5594
8959,1566,1707
51,3189,3847
6433,1390,2593
1796,7397,3982
2,6815,4042
3170,6728,1868
5769,4992,3522
4691,1225,5263
645,9723,1895
7281,2645,978
7122,9372,5043
4265,9350,5994
6835,108,1636
9334,3689,5247
314,5895,8304
8692,4916,9994
2230,730,718
7079,3976,9583
5332,9990,6597
2773,3753,8874
6065,7811,144
7899,7161,2226
7563,1186,1229
4056,6397,7469
5487,1378,2174
1922,3463,1369
6011,224,2544
6263,5911,113
7395,1988,2162
7996,1486,8265
6179,3736,5248
2069,405,3354
7491,8701,908
3087,4695,2990
2147,7349,9463
7663,3716,6179
1402,4722,3747
4186,473,9225
9575,8531,5944
6357,6277,4295
6514,5689,9642
6478,9637,7053
5397,4527,8119
8911,608,806
6580,5859,4009
7155,7493,3739
6321,9695,9199
9842,7904,858
5397,8979,3170
2928,3098,4311
2562,8458,3127
1818,5938,8544
3861,4031,2308
3532,1032,5706
2504,1289,1145
267,2867,875
782,3739,2520
8041,4519,1934
7365,5813,7992
4296,9517,6428
158,301,6317
9224,3472,4209
2782,7394,4852
1454,3142,8661
2138,1907,2506
7551,457,5769
5236,145,8068
5601,2765,1173
9465,233,1896
3486,1638,6462
8107,7515,6328
4476,8426,6070
6465,9760,8402
8681,4277,1294
8542,592,50
7742,5658,7097
7049,2,5602
4776,3309,7043
1605,8807,631
9048,9884,75
1395,968,6161
8578,1355,5511
5661,6984,1534
29,3618,5816
8925,9988,386
4719,6178,5904
2554,5101,1933
4617,2783,5813
8172,2019,9171
9636,2630,4063
6580,9822,6964
9626,7810,2803
5260,7123,6874
6849,6332,3354
5683,7939,5584
5684,1188,5911
3248,9819,5057
7774,7096,7698
9712,8348,4005
5735,7484,8095
665,449,1142
5580,3212,7624
5250,8549,751
8067,8917,4614
7405,93,1369
5407,4817,9969
9578,4924,4174
5893,6512,4128
399,4227,890
7681,380,7441
7603,2140,2789
2850,516,6409
5502,6534,3558
7593,3543,3116
7634,1196,2135
1016,3830,8143
997,8736,1766
5346,7602,848
2093,3352,8726
189,5951,2535
6757,7191,9709
2224,3102,695
243,4040,9072
4024,4769,5333
9018,7650,7508
3460,7405,8945
7649,567,8527
6580,5309,3148
5567,1153,4716
5160,832,9462
1860,8916,9909
7675,9565,7629
167,9028,8583
2607,4150,466
8328,7564,5961
3912,5569,6117
7523,9770,3051
2219,677,338
8051,416,8762
9437,5536,5767
7378,5026,3917
8186,686,7315
1431,5897,8949
1020,132,1008
3106,7656,6206
274,6523,1954
7595,626,5357
6713,2090,3072
953,6157,8412
1552,6629,4742
7325,3174,9968
4021,8094,3213
4790,4657,192
7720,3500,9651
5598,7600,4425
1726,5335,6715
7842,5893,7639
2958,3664,449
4002,889,5327
4762,860,3921
1413,6130,1479
4443,5357,6193
6778,499,2064
4283,8987,332
3168,9310,2009
1986,8704,9112
6600,1260,834
3781,6201,5678
5854,3285,5094
8810,6060,5788
23,8006,2575
244,612,5929
8798,653,3143
7534,8720,8356
2412,7451,2260
81,6249,2908
2282,4826,1012
2424,657,7509
6309,9686,8029
9211,5242,4856
4484,7480,1745
2948,5974,9263
8549,9140,1607
731,5143,8164
9979,3328,5224
3929,1468,7487
2673,9456,8443
2024,1632,8772
9729,794,7311
3929,3968,6230
674,4486,8219
1938,5613,6320
718,3081,9440
4976,571,1487
6512,8455,7523
6066,9315,8840
6270,8573,6887
1219,8951,3878
1727,7890,1494
8135,9275,4909
8683,6330,1475
1432,3700,3837
7953,9964,1723
7141,9672,9122
7935,1806,6308
8811,1838,1360
2671,462,9916
7902,4413,4457
2210,1208,1382
8,3221,3617
4285,4964,8578
5035,7393,642
4900,109,4527
9260,1697,5446
9026,3933,1463
76,9241,8486
2062,8029,2835
750,3402,1783
1881,1670,9056
5251,2231,3610
5890,7979,6457
7523,8409,3180
9055,9497,4654
6871,1004,3046
8021,2066,6401
7830,8726,5276
5361,7146,3561
7229,9632,5228
846,6059,8637
29,3414,8889
6057,4058,5697
3770,6963,6797
2021,8147,6673
1136,5831,3535
8541,5068,6218
5788,3833,7663
7697,6242,3233
6140,178,7604
7948,6029,7370
7535,8990,2259
1399,4783,557
574,9125,6881
5198,1608,824
7443,9692,7947
2403,1464,4420
6099,6563,8936
6975,1166,8988
7283,3549,3168
8797,7222,7882
5876,6050,1670
9472,9084,6230
201,7226,6089
1523,4405,7663
8118,5240,7152
6499,4335,8470
3590,518,3119
6342,1913,1975
615,3450,1843
6905,9482,9535
471,5887,7797
1836,9445,1191
6012,8889,3212
7345,47,1823
9689,7323,8716
1864,9086,6970
7886,1779,3855
4119,3620,9830
7445,3411,9404
3184,885,2152
5773,5402,4443
5998,9556,9113
9551,7335,7910
7284,298,9960
4213,9004,6546
5524,5086,2908
4689,2374,3471
9790,9492,7499
9685,4872,5951
3225,4179,6145
1902,9856,4367
5028,4870,8396
2870,848,7865
3876,8048,1161
9673,3506,1294
239,8772,6975
2016,4888,9277
5402,7491,7405
6795,677,6375
2462,7915,5981
943,4163,881
788,8210,3776
9788,1708,46
9475,6023,6242
8572,2829,9787
356,8334,9707
3410,4448,6341
1345,5990,1083
4256,5474,1480
7531,2590,3998
8333,9842,4020
1720,8547,9527
7114,4402,8977
4530,8112,3015
4444,1204,8031
2677,2598,4081
1290,2870,4736
5851,274,8585
896,9708,8728
8274,9950,608
7998,1530,8969
236,631,3812
8615,399,797
1518,1257,4211
4961,2944,4460
960,2348,500
140,4094,4244
7761,6579,8196
1627,3574,1327
6178,2466,3520
3154,1879,6090
2856,5523,5456
5739,8908,4914
3102,3629,6536
8376,9442,9332
2817,6780,2424
1769,3518,3283
430,9810,5267
1711,2047,1124
251,1032,6640
6751,5937,6872
5029,1544,1499
2479,2369,6164
164,2279,9737
7263,885,4994
4708,109,8527
3520,5202,3144
4663,1773,9429
6056,2894,4983
5696,7680,8124
4781,2618,677
9721,130,2735
58,5176,1233
5828,5782,6336
4555,5988,7543
5239,2556,3948
7568,253,1163
48,6430,259
5776,504,9080
3879,4480,5226
5109,1869,9795
6901,7495,7259
7223,5479,7909
8209,8477,7244
1878,819,7185
6531,7529,676
9128,6079,1234
8881,1682,9783
1807,5399,7630
4746,7656,5201
7357,7955,9621
8739,8510,5972
3081,7692,1497
9954,332,5131
6919,5101,4343
4162,1630,5546
1160,9359,6907
5135,9814,3980
4456,9755,318
3989,1453,7327
1627,3634,6402
9053,6997,1568
867,683,8080
4432,988,3460
5157,7419,4628
3692,1566,7280
9654,381,3978
1868,2041,6051
8432,7205,9186
9808,417,2979
4032,9852,6022
3531,6693,3309
7720,9466,6996
6991,1343,6170
3941,8833,7026
8580,230,7436
3629,162,4028
448,833,5695
5639,9516,1717
4542,5955,4042
6266,9364,2490
5685,812,5363
263,1016,5428
1523,6726,468
4346,9551,760
6317,6872,618
2146,722,3146
6556,52,2919
2418,3213,8983
6944,7831,1276
8048,9245,7486
8668,8785,9821
3553,8556,1823
5344,619,9841
6782,2637,8534
3571,9496,7724
219,2497,4620
7793,696,1441
787,821,672
9048,6415,51
2829,7570,156
1244,9584,8095
7320,6072,3209
9803,3423,8442
6866,1240,2910
4734,1189,105
9529,5777,7902
9037,4265,989
9660,966,4861
768,8417,3158
3105,6072,5128
3110,2988,2637
9606,3730,1155
8106,3209,4739
9099,778,7565
8154,1596,2475
4925,4406,9728
2098,7511,867
5979,5387,7544
5039,7045,1194
9751,7898,6978
3827,6542,7897
1379,4658,6930
6183,4166,4968
6499,6841,3192
5556,7071,7276
7642,9881,5698
4430,2097,4833
888,7637,7623
4366,8466,1568
7888,4824,5495
9976,7415,9
5442,7522,9750
1505,7529,2052
3557,454,3614
4289,3097,5563
5214,1155,270
1532,3750,3780
5311,4115,1414
4057,6770,9947
3070,524,577
3407,6692,3572
4322,9965,5400
4579,4713,7852
5135,3820,7379
4263,4491,3102
5699,5909,5116
7410,9802,3878
127,4429,1039
3517,8292,946
7150,6757,8654
6135,509,9505
2340,1042,9529
2355,9620,9969
2319,7880,7751
8275,646,3359
5072,2837,9178
6484,9934,93
980,5806,704
6572,148,9329
6024,5588,8129
640,7688,3367
9383,435,8697
2215,4895,1008
7323,9535,7868
6553,9191,1613
2801,9699,6832
7610,257,1262
3847,9480,8622
5541,8622,8391
8995,3956,4532
7923,7389,6433
3823,766,4708
4793,7416,3845
5447,7000,6736
6930,9413,1587
2305,6702,6488
5334,2847,9680
9660,5429,9133
8599,46,5057
5995,8352,1007
1722,8125,7924
2184,8619,7112
2064,183,4774
1605,1314,7479
9821,3688,5342
7598,6730,8314
555,4975,3068
449,9308,5584
4895,3970,3726
6999,8118,2141
5531,1053,4327
9703,3273,148
1971,8613,9683
2437,4608,8004
7905,2482,2293
6805,1926,1770
7490,8517,9494
3578,7194,7707
6226,1857,9982
4443,3250,5292
8391,2968,6253
8880,5887,1910
7416,3271,2364
7852,3337,8641
3146,7096,1606
4283,4692,1965
1103,4317,2767
7640,2773,7982
5187,2848,6437
4114,8663,6332
8869,3955,4040
7822,506,7917
9381,3533,5076
4003,2170,6016
8662,2240,5143
4742,438,2968
2493,9699,5021
8573,4468,2389
1051,7373,2316
2917,762,5128
1406,4872,2333
9375,6973,5621
4550,4088,1999
7441,977,2894
6642,3766,3776
5093,7645,9986
8131,1052,7108
6444,2067,9403
1959,4225,6972
5420,8024,9964
4933,7334,9079
6885,8157,7076
332,8432,8964
9172,3519,6470
8739,2827,407
9377,9369,437
9646,7088,9155
907,110,3211
6070,205,26
3824,2492,8895
1579,1067,6025
8033,710,9109
2825,7669,6038
6227,2761,405
2651,4496,3790
5597,5902,6085
6869,3076,2271
9140,3144,8216
5038,2692,970
7047,7219,6918
7360,2122,5034
6694,8683,5564
1598,7149,9030
2200,1537,8147
3880,3808,6661
3570,1991,762
5434,1526,4602
4165,5877,2385
5160,7497,1881
8379,3346,157
2036,70,6106
3794,4505,6543
8495,2620,7509
4144,982,4368
5776,5747,2102
2809,7762,17
3216,1157,1536
1785,7418,1340
1314,8348,3462
1889,3474,5636
5827,5265,6098
2421,2672,4073
4170,9276,7048
6884,8525,5588
8287,1329,600
183,4695,8835
2918,3762,2415
7170,259,369
4457,3439,7179
9497,5814,420
3885,324,369
9594,1393,7239
4357,1364,4131
1472,3195,7049
4268,3867,9252
8543,6924,6788
15,8018,4998
5670,4679,4037
6151,1794,2140
6911,6756,5420
7901,9542,1295
3023,6751,1338
9909,4160,6109
4775,9096,5887
9644,6974,6068
1658,8985,7790
9024,749,65
3516,9107,1908
620,593,5713
5377,7047,7778
9056,648,269
379,4747,3511
9186,2853,4770
9219,5212,4487
1868,1774,9406
9000,6042,4101
3282,3826,9017
7606,3842,418
5684,9822,9282
8348,7124,240
2270,6220,1317
5826,7388,7415
6342,9906,3678
992,3628,9350
4294,5110,4963
2608,6630,5275
2179,1712,7427
5023,6875,259
6933,6154,1596
1786,7838,7417
3860,9461,1892
2928,3014,2286
9693,6670,9875
5347,2550,4782
1799,4667,3920
474,4194,9529
935,9178,8433
5726,656,7241
5912,4313,8127
4424,6111,9626
5986,3724,5526
2724,7870,7283
2150,2672,580
2484,9638,3934
6895,3908,4950
8743,1740,7877
4156,9486,726
3001,6377,404
126,6276,8406
1003,9700,1919
1232,7138,5380
6713,9742,7295
2463,6472,6715
4156,3685,3789
132,9624,2668
8998,2351,445
160,5533,149
7201,1767,6541
8207,5190,1488
8004,5865,6573
5527,8580,9733
2120,4695,9268
5966,92,9421
8068,4759,2165
6740,9934,1344
7075,2003,2839
8852,4579,8927
420,2946,8328
2030,1130,6710
2888,7081,7102
2948,2883,7469
3339,3776,1070
2303,7073,252
7246,3289,6378
6943,8464,7734
4233,5071,54
741,1516,6491
7739,9757,1088
8103,7239,1806
2691,8484,5806
9919,6292,5227
2578,9578,9750
6774,3545,2960
5844,8284,3002
5850,9551,4055
8113,6701,3299
1268,6370,8617
4584,3878,8506
5887,6403,7303
3296,92,1180
5868,4395,5158
8635,8707,8317
7745,1708,1244
6221,7503,4225
9473,9635,7842
1271,4291,652
3343,9632,9907
2013,1057,3535
8042,6372,1895
3715,6006,5417
2587,4459,2129
84,192,2103
8591,2921,6487
1743,2724,9566
2782,9149,1919
3053,3350,5093
4567,164,3103
1877,4881,7482
5394,935,7579
2300,7515,1203
424,1461,9616
433,3608,6141
2243,7325,9124
744,9152,5763
5923,447,8387
7802,7611,492
2057,3373,7943
8622,5425,916
5985,5069,6944
6081,8253,5447
5357,8694,7154
5913,9311,3636
7814,1913,5377
319,2420,96
5263,7677,2461
3701,7249,5581
2136,2821,5233
2484,615,9182
3177,1874,2952
1866,4078,4180
980,1258,5331
7266,2136,6040
9772,7240,2941
8494,1504,5570
4854,7700,2361
9505,7189,6116
3852,1722,4507
6234,1343,6142
5835,8984,7900
1140,7689,7494
337,17,244
438,272,5418
6860,934,4730
5985,9826,7070
5267,9627,3372
2441,2146,5026
2465,7488,4568
790,9863,8690
9866,2446,1990
7312,8924,108
1144,9316,5532
7167,432,3906
1912,2274,3781
1607,6302,6305
7081,4110,2910
8684,2890,3858
2877,804,4644
2205,5593,2787
5808,7358,6740
1736,318,5273
2911,9359,3914
3321,7668,5215
3550,2945,7120
61,3684,4096
4891,7375,1366
9106,6933,9403
1044,6275,8911
1564,4881,4382
5715,3718,683
1892,5058,737
5013,8824,9960
3330,7827,599
1021,7928,6608
6406,826,2673
4847,7267,5366
3933,973,1165
125,58,7535
2272,9196,5646
5806,3528,6683
5588,1947,2231
3879,9533,7440
2497,1899,2583
1269,5028,6794
7804,1340,3126
4764,929,3338
9047,6611,1791
2530,3445,8088
4927,8127,9901
8311,8589,5197
6335,9348,6975
4613,6811,6872
5647,3684,120
7276,2932,2790
1012,2768,1439
3588,3141,1945
3665,5095,6397
181,2426,3848
5612,8444,3596
535,3839,3765
7614,3779,1015
9170,9276,9788
6261,841,3660
3491,1649,5695
8635,5610,665
2819,6694,429
6822,6821,1189
6333,8315,1393
3889,5429,4151
9468,1623,1323
281,4074,3284
8133,1283,3033
2704,6916,1959
9485,6519,5266
4287,2505,9618
532,8361,1655
8901,7915,1998
500,9969,8541
9876,4923,7161
683,3401,9868
706,5631,8480
265,3956,5013
8296,9885,1597
2482,5624,8937
1445,6101,9719
7420,5468,8824
9175,9551,1711
8434,3458,570
8745,5469,8348
5670,8822,4000
7144,4480,6563
2376,4263,3703
6465,792,602
3634,5721,649
6457,3121,9417
6911,9277,2558
7228,2555,9287
1359,4968,4918
1380,4220,8577
5521,9415,7655
5515,2934,9158
1917,7261,4170
7362,2743,544
6897,7325,4461
2886,3886,7440
2520,6424,9910
3332,8050,8552
8544,6638,6333
53,2907,9448
3260,6205,1660
1002,1010,5677
5538,6088,6245
67,5416,2613
9358,8532,2134
309,8609,4730
8356,1072,4787
3829,9421,2402
9772,6531,9771
9071,1531,5082
2293,9060,6912
1345,8498,6264
2410,5759,5464
3874,4526,3355
1478,2260,6480
5170,7354,5029
8609,9224,2000
6141,518,2261
8551,2345,6545
6481,4993,8014
2142,6378,1256
7930,2027,4465
1480,5942,5364
69,2204,9191
7179,3496,4264
3892,5185,3630
5249,338,3619
9171,84,5579
5332,3804,8394
8574,259,7221
6630,6128,3753
1002,5543,4671
3777,4978,3249
2710,9476,1461
4514,4461,7984
7502,3348,1368
836,1627,8846
7104,9371,1905
9799,9119,2658
7581,5784,2597
9128,309,6988
6023,593,3661
6168,3175,3782
5318,225,5710
3213,4816,3566
1510,6913,5376
7147,4901,3662
3773,3238,1091
3771,5909,5962
7036,6468,9180
8054,9329,6690
2596,1690,7289
6538,6312,7037
7685,463,2738
5549,2610,3764
8557,1988,567
8002,7268,1539
9661,994,2121
1550,2847,5512
530,2259,3159
3773,7118,8361
1336,2055,8150
8849,5658,6807
9694,5595,6607
3310,5098,7640
3604,1341,1645
6279,5332,5592
7501,7583,5430
8405,4835,4136
3719,4935,6958
630,850,8834
4903,5043,1948
362,671,3575
5884,6765,5540
9622,7127,6553
2611,7831,8362
4219,9687,2413
5008,8181,831
8436,4644,5339
1294,6489,7120
6011,8892,3606
19,7254,2026
2633,4498,3663
6339,3632,9477
1535,5309,5411
8450,8627,8175
5501,3271,6339
2749,6568,1600
9023,6398,3621
7833,5048,1551
5909,4846,7752
8000,5751,8990
6255,1371,5006
1245,1211,7030
5134,7080,7315
7838,5620,1380
6448,4483,4047
5967,6712,2275
3646,8760,6905
7550,7078,1243
2671,457,5936
6068,3218,3534
5214,7397,4831
7440,184,7603
3552,6796,9160
4762,4315,5275
8509,1104,4548
9716,3408,5703
3024,1614,7265
9420,6503,7603
6092,6301,1269
1680,494,440
4301,6042,6270
174,1034,986
1866,3222,4404
473,6751,3197
9515,8870,500
4316,83,9188
852,9234,8925
7393,6598,6864
4333,4993,8587
323,4109,2618
6611,92,9518
9575,7388,7276
901,1776,728
7563,6330,6369
4841,1575,3065
1174,5644,730
1634,3704,3600
3364,1059,6401
6577,6471,2384
844,3189,962
1388,4728,3330
9653,1223,6235
3930,6259,980
3971,1637,5030
422,4040,4090
7228,1654,9965
7353,5038,3876
3861,8887,4898
2359,4130,7638
6182,2066,1336
5776,9053,374
8417,7313,8551
4078,8393,7327
6008,8731,8010
503,2698,8156
5074,468,8094
7305,2239,1758
7038,2524,9293
4925,5358,5197
711,601,6817
1129,5193,8784
9928,7278,2390
1922,4165,3750
3125,1581,4254
3821,1334,4464
445,5232,723
6878,4563,8660
6290,6849,5836
9616,3750,7543
5006,2569,4868
9326,3948,7368
6916,9704,9352
1737,3918,6651
4564,7811,2563
9896,2601,1071
1150,4293,5425
2311,3615,5801
7790,4044,7351
532,5758,2707
6179,5833,7030
6430,4319,8504
1259,3411,1483
5180,623,187
1803,4494,6553
1465,3752,404
7229,7812,6036
2970,5307,5843
4426,7531,3748
677,6068,1772
1046,8058,2103
773,9272,3121
5129,8285,8289
1950,2099,8753
3732,903,5665
7088,9781,8172
774,246,7919
3713,6748,3763
6798,266,1689
2008,4695,3762
1341,653,248
4087,5480,7457
3306,2293,3880
4975,6019,7581
3872,9610,8248
1714,6997,3077
5103,513,850
6050,5458,4330
3307,6116,6576
1359,7502,5410
9085,6328,3285
7867,3178,8816
9208,6513,6575
2111,9728,4932
3189,8021,7015
5116,160,6544
9354,2609,2762
6890,1888,874
1147,6995,4788
1297,9267,4486
5438,7664,650
826,577,2186
1198,4871,8701
1144,2828,7011
6436,878,4107
6649,6794,5162
9745,2868,8437
344,2121,5773
1300,2149,1852
2191,3644,2078
1484,1299,7182
1859,1456,7709
8724,6542,9961
7538,2346,538
5492,5253,8089
5058,8952,7948
7598,1240,1487
6115,362,6478
6513,1181,738
6068,811,1987
1783,9342,1151
2267,1232,4721
1445,1301,8387
2907,8303,4964
7731,3356,3115
1864,8290,4821
5697,1572,3752
2747,3276,3217
9004,8167,2454
3950,2095,1101
3979,2882,5768
6631,2879,8480
7641,3454,5452
9942,3553,5781
8644,2226,5707
2305,7621,3264
4932,1385,8042
1189,7146,6246
9422,6753,3295
8838,6811,8709
1309,8084,3073
3953,6484,9596
2162,360,1294
6333,2249,5187
6115,3663,8139
7678,2920,5022
7463,3507,8451
4691,9559,2769
7977,9261,2120
2712,3593,5329
9973,8516,5201
3883,3215,4004
6974,9744,4794
8214,6497,9810
7425,6225,9484
1839,8506,3982
4877,1574,2643
3139,7409,5078
2907,8605,4186
7845,4846,5322
7995,3594,2505
625,7056,3417
7275,8478,2042
4168,6060,3342
6600,8290,9223
8755,369,2071
5779,8708,6670
7325,48,5221
4869,3752,9852
9822,2111,5970
3269,5370,5979
8855,2392,5438
5228,9007,9401
3620,621,7544
3260,8420,2213
3248,5391,1918
4182,2924,2394
4214,9519,1480
9823,188,3969
3724,6348,4743
2206,583,7264
4781,5501,1482
6601,3761,2267
2563,9707,3098
1659,4837,7053
3708,686,1376
5822,9558,6718
1459,6373,4263
4276,170,9238
7997,2409,8597
6544,9276,2442
1192,9507,8327
244,3544,8751
4541,2591,8745
55,4579,3719
3441,3572,7131
4310,3831,1607
1422,1357,7310
5654,6395,8737
9688,9480,9116
4258,1017,8331
4913,9350,5929
6930,2411,3045
5941,6509,3735
8797,2707,7328
1604,6214,8736
1574,1123,9776
3689,7182,8699
1592,6386,7651
1862,2042,2501
3577,2668,2672
9770,4979,7114
2296,2271,1586
1934,4867,3237
1464,5297,1114
5320,3211,4337
7180,9208,356
7946,6242,2616
1591,3137,8131
3299,2189,3197
8291,4230,1725
5314,5222,2909
8314,235,9027
5998,2486,3411
9139,5436,3300
8017,2777,2009
6058,8446,5387
4844,2853,7987
8414,5754,4599
2259,3217,4356
8731,8403,9952
9885,6921,2818
4728,9655,4469
2025,9866,6569
8610,6992,4217
5822,7396,9881
9373,9900,6563
157,1578,640
8411,3010,8250
403,289,9110
9527,107,624
2779,2373,2833
6112,6815,8236
1834,1992,3718
5075,7220,7611
6486,2279,1967
2014,8159,5996
469,9977,3909
1579,8791,7228
508,6953,1974
793,1742,4392
1275,6335,1019
1606,5715,2599
8734,419,4107
4279,8760,4369
7828,1907,2076
7172,8210,9972
9030,4712,8727
369,760,5586
5047,1770,8531
3951,2807,3859
878,2248,2359
7725,5990,4407
2345,8544,4579
6211,8318,8149
2658,8792,7772
7777,3732,2322
3325,4507,6450
3495,6038,1438
3051,2980,1170
5129,6093,2528
4731,5268,6379
8893,3221,7182
3329,4124,615
7665,2145,5968
3926,4855,6872
4747,880,1830
7187,8549,1282
3014,568,8172
1223,2068,1586
5317,493,143
7692,5007,5301
7663,7289,2888
6439,3557,9886
7946,5424,46
45,7965,4329
881,2895,6736
4837,5080,4396
7362,7206,7931
9962,8539,6365
2087,7296,6488
3228,3678,5302
5666,6842,584
5403,7024,5490
2376,3523,8147
1816,7945,1051
8159,8314,231
8601,4010,782
7098,8309,5085
2094,908,8846
327,6188,2764
9082,7409,6884
7915,1646,1308
8349,7988,6758
6102,3163,7673
5810,6588,9892
5496,8062,2554
1180,9212,4796
525,208,5872
5775,1529,6108
1294,3623,7558
8617,3862,6948
8949,5239,442
7416,4977,2898
1302,3118,5601
3492,9869,9729
8618,8039,6814
3579,2368,8165
7429,9435,7053
3806,1534,3825
7739,6181,7093
6985,2635,8903
6377,1441,1960
7145,4175,6953
3813,6974,7394
1382,4771,1362
7976,2979,7519
9957,6927,2613
2760,6583,2903
6633,3758,7612
2009,2317,2742
5021,2933,1496
7770,1163,8186
1910,141,1184
5149,2451,1804
8948,1132,2051
1680,3609,8781
9932,2016,691
304,994,4212
6759,7043,1469
9524,2047,772
2664,8558,4296
5105,5304,9559
2792,9835,2951
1897,959,3657
6636,4794,6777
7321,9257,8109
4268,1313,3793
5138,9285,3140
2515,4904,9785
240,6040,1747
955,8420,5637
8681,1929,7134
8973,4886,5219
3378,2375,4895
842,3383,3959
9571,1200,7356
2555,6254,1329
40,1860,7207
5981,9471,9727
7513,6770,8112
8495,7471,9890
6219,9833,2104
4646,7952,7276
2683,3887,3107
1019,7860,1412
1179,3912,5211
3565,7018,5822
6358,331,6054
2891,6421,6737
2118,1672,4155
3155,6617,4263
8508,8058,767
40,6370,4498
8843,3992,6202
4704,4736,7718
3307,6290,4713
8275,262,5637
741,5078,617
8525,3471,8377
846,5237,7323
6211,7777,883
2285,3891,7086
6791,1699,3685
7784,3344,9219
2484,8311,1483
5679,3293,6569
3257,6292,2364
2185,6603,8915
1654,5308,7773
6390,6994,7192
5740,9764,6596
1567,4677,6848
3094,6425,4380
1196,9765,6321
1445,6699,9286
9190,659,9171
5364,2929,7579
7265,4680,1814
8548,9895,4291
5539,6109,3905
1898,1813,2490
6661,734,3866
8877,2408,5766
8066,9213,8429
7740,4863,230
2376,7106,2459
4429,8545,6511
4824,8685,9540
5145,1842,9123
325,5632,8225
9938,9314,9429
8491,6436,5904
7542,7574,8526
1927,951,3307
6687,5930,4445
1238,2949,1326
1786,3706,5628
2652,8801,9857
1059,4033,7285
3841,2556,7602
3186,7691,4896
1853,7959,9388
2029,7883,3151
470,4526,6626
7499,2345,645
6183,8957,6619
8439,3712,2340
6631,84,3320
7199,641,7409
4347,3327,8615
1636,8753,909
3140,9915,6280
8149,78,4170
2137,5150,5439
3039,6813,4327
9280,3188,5673
1952,4689,6544
3844,9394,7814
2602,4777,972
9100,5115,216
7963,1321,3438
9702,5381,8752
1975,4149,8754
5860,8750,3247
2215,6196,8151
9740,2944,7525
2655,1859,2202
2717,2052,8060
3066,4635,4065
8756,3293,7189
8725,6986,2333
3561,6031,2710
8957,8357,9464
4713,1138,4034
2525,9664,701
9274,5000,1714
4761,9322,9034
5849,2845,4339
5703,6925,1263
5467,3933,7099
6822,4784,8434
405,4650,4844
1626,5956,8330
3668,9746,8328
1225,2875,6588
4608,6758,5156
3591,8180,5142
1077,9434,9759
3984,2358,2893
8955,1749,1128
3859,7221,314
3042,3544,159
3060,1831,8003
4260,1951,8868
1817,4198,5435
9269,9982,4371
5395,5671,3896
758,1291,4680
6386,8826,7749
5147,6617,2297
8288,7799,343
2355,2159,3167
3913,458,3265
4364,2735,1690
2865,1575,5872
7798,8780,5875
3400,4094,3195
4998,687,6844
8764,6408,7974
8333,6993,8469
945,5245,7029
2013,396,3851
1158,650,8155
